,Unnamed: 0,FoodID,NutrientID,NutrientValue,NutrientCode,NutrientSymbol,NutrientUnit,NutrientName,Tagname,need,NutrientGroup,dv
373150,373150,5639,317,43.5,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.7909090909090909
373160,373160,5639,415,0.833,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,0.6407692307692308
373162,373162,5639,418,8.52,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,3.55
373240,373240,5640,208,103.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,51.5
373257,373257,5640,303,4.5,303.0,FE,mg,IRON,FE,8.0,3.0,0.5625
373265,373265,5640,317,32.5,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.5909090909090909
373277,373277,5640,418,6.67,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.779166666666667
373341,373341,5641,208,154.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,77.0
373358,373358,5641,303,4.56,303.0,FE,mg,IRON,FE,8.0,3.0,0.57
373366,373366,5641,317,46.1,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.8381818181818183
373376,373376,5641,415,0.916,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,0.7046153846153846
373378,373378,5641,418,9.37,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,3.9041666666666655
373449,373449,5642,208,102.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,51.0
373466,373466,5642,303,5.0,303.0,FE,mg,IRON,FE,8.0,3.0,0.625
373474,373474,5642,317,31.5,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.5727272727272728
373486,373486,5642,418,6.12,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.5500000000000003
373557,373557,5643,208,112.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,56.0
373574,373574,5643,303,4.96,303.0,FE,mg,IRON,FE,8.0,3.0,0.62
373582,373582,5643,317,32.5,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.5909090909090909
373594,373594,5643,418,2.24,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.9333333333333336
373659,373659,5644,203,33.67,203.0,PROT,g,PROTEIN,PROCNT,60.0,2.0,0.5611666666666667
373663,373663,5644,208,168.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,84.0
373680,373680,5644,303,6.89,303.0,FE,mg,IRON,FE,8.0,3.0,0.86125
373688,373688,5644,317,52.1,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.9472727272727272
373698,373698,5644,415,0.987,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,0.7592307692307692
373700,373700,5644,418,2.2,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.9166666666666669
373771,373771,5645,208,108.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,54.0
373788,373788,5645,303,5.23,303.0,FE,mg,IRON,FE,8.0,3.0,0.65375
373796,373796,5645,317,31.4,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.5709090909090909
373808,373808,5645,418,2.26,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.9416666666666668
373879,373879,5646,208,156.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,78.0
373896,373896,5646,303,7.27,303.0,FE,mg,IRON,FE,8.0,3.0,0.90875
373901,373901,5646,309,5.09,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.5655555555555556
373904,373904,5646,317,49.6,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.901818181818182
373914,373914,5646,415,0.949,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,0.73
373916,373916,5646,418,2.4,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.0
373987,373987,5647,208,103.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,51.5
374004,374004,5647,303,4.5,303.0,FE,mg,IRON,FE,8.0,3.0,0.5625
374012,374012,5647,317,36.3,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6599999999999999
374024,374024,5647,418,6.92,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.8833333333333333
374095,374095,5648,208,141.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,70.5
374112,374112,5648,303,5.5,303.0,FE,mg,IRON,FE,8.0,3.0,0.6875
374117,374117,5648,309,6.0,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.6666666666666666
374132,374132,5648,418,6.76,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.816666666666667
374203,374203,5649,208,153.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,76.5
374220,374220,5649,303,5.07,303.0,FE,mg,IRON,FE,8.0,3.0,0.63375
374228,374228,5649,317,43.5,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.7909090909090909
374238,374238,5649,415,0.852,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,0.6553846153846153
374240,374240,5649,418,8.71,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,3.6291666666666673
374311,374311,5650,208,165.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,82.5
374336,374336,5650,317,33.0,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6
374348,374348,5650,418,4.61,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.9208333333333336
374417,374417,5651,208,176.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,88.0
374442,374442,5651,317,33.5,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6090909090909091
374456,374456,5651,418,5.74,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.391666666666667
374536,374536,5652,208,117.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,58.5
374561,374561,5652,317,34.9,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6345454545454545
374573,374573,5652,418,4.97,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.0708333333333333
374632,374632,5653,208,111.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,55.5
374657,374657,5653,317,36.4,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6618181818181817
374669,374669,5653,418,5.1,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.125
374728,374728,5654,208,141.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,70.5
374753,374753,5654,317,36.5,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6636363636363637
374765,374765,5654,418,6.36,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.6500000000000004
374823,374823,5655,208,127.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,63.5
374848,374848,5655,317,37.5,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6818181818181818
374860,374860,5655,418,5.4,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.2500000000000004
374927,374927,5656,208,164.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,82.0
374944,374944,5656,303,4.8,303.0,FE,mg,IRON,FE,8.0,3.0,0.6
374952,374952,5656,317,37.9,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6890909090909091
374964,374964,5656,418,6.44,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.6833333333333336
375023,375023,5657,208,115.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,57.5
375048,375048,5657,317,36.6,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6654545454545455
375060,375060,5657,418,5.21,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.1708333333333334
375119,375119,5658,208,120.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,60.0
375144,375144,5658,317,37.9,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6890909090909091
375156,375156,5658,418,5.33,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.2208333333333337
375223,375223,5659,208,157.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,78.5
375248,375248,5659,317,38.0,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6909090909090909
375260,375260,5659,418,6.26,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.6083333333333334
375319,375319,5660,208,125.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,62.5
375344,375344,5660,317,33.8,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6145454545454545
375356,375356,5660,418,4.91,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.0458333333333334
375415,375415,5661,208,159.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,79.5
375432,375432,5661,303,4.9,303.0,FE,mg,IRON,FE,8.0,3.0,0.6125
375440,375440,5661,317,46.5,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.8454545454545455
375452,375452,5661,418,6.32,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.6333333333333337
375511,375511,5662,208,115.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,57.5
375536,375536,5662,317,35.8,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6509090909090909
375548,375548,5662,418,5.01,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.0875
375607,375607,5663,208,123.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,61.5
375624,375624,5663,303,4.88,303.0,FE,mg,IRON,FE,8.0,3.0,0.61
375632,375632,5663,317,36.4,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6618181818181817
375644,375644,5663,418,5.03,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.0958333333333337
375703,375703,5664,208,114.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,57.0
375728,375728,5664,317,35.2,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.64
375740,375740,5664,418,4.98,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.075
375799,375799,5665,208,145.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,72.5
375824,375824,5665,317,37.5,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6818181818181818
375836,375836,5665,418,6.25,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.604166666666667
375895,375895,5666,208,119.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,59.5
375920,375920,5666,317,35.4,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6436363636363636
375932,375932,5666,418,4.94,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.0583333333333336
375991,375991,5667,208,155.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,77.5
376016,376016,5667,317,36.6,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6654545454545455
376028,376028,5667,418,6.17,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,2.5708333333333333
376098,376098,5669,208,305.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,152.5
376107,376107,5669,303,8.85,303.0,FE,mg,IRON,FE,8.0,3.0,1.10625
376115,376115,5669,317,58.0,317.0,SE,µg,SELENIUM,SE,55.0,3.0,1.0545454545454545
376129,376129,5669,418,13.46,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,5.608333333333334
376190,376190,5674,208,274.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,137.0
376319,376319,5675,208,315.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,157.5
376447,376447,5677,208,156.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,78.0
376484,376484,5677,418,2.296,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.9566666666666668
376583,376583,5678,208,308.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,154.0
376611,376611,5678,418,1.73,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.7208333333333333
376669,376669,5679,204,44.2,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.6696969696969698
376672,376672,5679,208,518.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,259.0
376685,376685,5679,307,1420.0,307.0,,mg,SODIUM,,2300.0,4.0,0.6173913043478261
376700,376700,5679,418,1.9,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.7916666666666666
376762,376762,5680,208,297.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,148.5
376791,376791,5680,418,2.67,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.1125
376852,376852,5681,208,176.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,88.0
376911,376911,5682,208,186.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,93.0
376940,376940,5682,418,1.6,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.6666666666666667
377001,377001,5683,208,95.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,47.5
377029,377029,5683,418,1.76,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.7333333333333334
377069,377069,5684,204,37.0,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.5606060606060606
377072,377072,5684,208,425.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,212.5
377085,377085,5684,307,1890.0,307.0,,mg,SODIUM,,2300.0,4.0,0.8217391304347826
377101,377101,5684,418,2.8,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.1666666666666667
377152,377152,5685,208,158.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,79.0
377161,377161,5685,303,9.6,303.0,FE,mg,IRON,FE,8.0,3.0,1.2
377242,377242,5687,208,158.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,79.0
377251,377251,5687,303,9.6,303.0,FE,mg,IRON,FE,8.0,3.0,1.2
377336,377336,5689,208,276.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,138.0
377425,377425,5691,208,110.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,55.0
377555,377555,5692,208,154.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,77.0
377589,377589,5692,418,2.704,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.1266666666666667
377660,377660,5693,208,115.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,57.5
377794,377794,5694,208,211.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,105.5
377885,377885,5696,208,122.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,61.0
377945,377945,5698,208,228.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,114.0
378036,378036,5699,208,351.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,175.5
378065,378065,5699,418,1.9,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.7916666666666666
378109,378109,5702,208,109.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,54.5
378239,378239,5705,208,291.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,145.5
378276,378276,5705,418,1.57,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.6541666666666667
378368,378368,5706,208,98.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,49.0
378473,378473,5707,208,94.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,47.0
378578,378578,5708,208,89.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,44.5
378678,378678,5709,204,43.85,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.6643939393939394
378681,378681,5709,208,553.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,276.5
378696,378696,5709,303,6.68,303.0,FE,mg,IRON,FE,8.0,3.0,0.835
378697,378697,5709,304,292.0,304.0,MG,mg,MAGNESIUM,MG,360.0,3.0,0.8111111111111111
378701,378701,5709,309,5.78,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.6422222222222222
378702,378702,5709,312,2.195,312.0,CU,mg,COPPER,CU,0.9,3.0,2.4388888888888887
378703,378703,5709,315,1.655,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.5516666666666666
378800,378800,5710,208,440.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,220.0
378806,378806,5710,269,34.98,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.166
378815,378815,5710,312,0.56,312.0,CU,mg,COPPER,CU,0.9,3.0,0.6222222222222222
378875,378875,5714,208,217.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,108.5
378896,378896,5714,401,231.0,401.0,VITC,mg,VITAMIN C,VITC,90.0,1.0,2.566666666666667
378978,378978,5715,208,224.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,112.0
379017,379017,5715,418,1.79,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.7458333333333333
379089,379089,5716,208,238.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,119.0
379111,379111,5716,309,5.14,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.5711111111111111
379128,379128,5716,418,2.28,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.95
379199,379199,5717,208,171.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,85.5
379221,379221,5717,309,5.11,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.5677777777777778
379224,379224,5717,317,41.2,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.7490909090909091
379238,379238,5717,418,2.83,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.1791666666666667
379299,379299,5718,203,33.78,203.0,PROT,g,PROTEIN,PROCNT,60.0,2.0,0.5630000000000001
379303,379303,5718,208,193.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,96.5
379320,379320,5718,303,4.86,303.0,FE,mg,IRON,FE,8.0,3.0,0.6075
379325,379325,5718,309,8.64,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.96
379328,379328,5718,317,41.7,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.7581818181818182
379342,379342,5718,418,2.38,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.9916666666666668
379408,379408,5719,208,119.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,59.5
379430,379430,5719,309,5.27,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.5855555555555555
379447,379447,5719,418,2.46,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.025
379513,379513,5720,208,177.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,88.5
379535,379535,5720,309,5.01,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.5566666666666666
379538,379538,5720,317,42.1,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.7654545454545455
379618,379618,5721,208,174.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,87.0
379643,379643,5721,317,41.0,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.7454545454545455
379657,379657,5721,418,1.81,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.7541666666666668
379723,379723,5722,208,121.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,60.5
379748,379748,5722,317,35.3,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6418181818181817
379762,379762,5722,418,1.55,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.6458333333333334
379828,379828,5723,208,173.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,86.5
379850,379850,5723,309,5.4,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.6000000000000001
379867,379867,5723,418,2.13,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.8875
379935,379935,5724,208,193.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,96.5
379957,379957,5724,309,6.56,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.7288888888888888
379974,379974,5724,418,2.57,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.0708333333333333
380042,380042,5725,208,167.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,83.5
380064,380064,5725,309,5.1,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.5666666666666667
380149,380149,5726,208,156.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,78.0
380171,380171,5726,309,5.64,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.6266666666666666
380188,380188,5726,418,1.5,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.625
380256,380256,5727,208,162.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,81.0
380295,380295,5727,418,2.96,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.2333333333333334
380363,380363,5728,208,157.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,78.5
380402,380402,5728,418,1.87,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.7791666666666668
380476,380476,5729,208,187.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,93.5
380498,380498,5729,309,5.2,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.5777777777777778
380515,380515,5729,418,2.32,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.9666666666666668
380589,380589,5730,208,150.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,75.0
380626,380626,5730,415,0.756,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,0.5815384615384616
380628,380628,5730,418,1.83,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.7625000000000001
380699,380699,5731,203,36.28,203.0,PROT,g,PROTEIN,PROCNT,60.0,2.0,0.6046666666666667
380703,380703,5731,208,191.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,95.5
380720,380720,5731,303,5.01,303.0,FE,mg,IRON,FE,8.0,3.0,0.62625
380725,380725,5731,309,8.64,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.96
380742,380742,5731,418,3.06,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.275
380817,380817,5732,208,149.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,74.5
380856,380856,5732,418,3.62,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,1.5083333333333335
380927,380927,5733,208,152.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,76.0
380966,380966,5733,418,2.27,418.0,B12,µg,VITAMIN B-12,VITB12,2.4,1.0,0.9458333333333334
381037,381037,5734,208,347.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,173.5
381043,381043,5734,269,51.35,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.711666666666667
381071,381071,5735,208,187.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,93.5
381077,381077,5735,269,24.71,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.8236666666666667
381152,381152,5736,208,541.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,270.5
381158,381158,5736,269,54.05,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.8016666666666663
381234,381234,5737,208,394.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,197.0
381240,381240,5737,269,75.0,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,2.5
381278,381278,5738,208,92.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,46.0
381362,381362,5739,208,92.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,46.0
381445,381445,5740,208,89.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,44.5
381556,381556,5741,208,94.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,47.0
381630,381630,5742,208,93.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,46.5
381704,381704,5743,208,568.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,284.0
381708,381708,5743,269,44.59,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.4863333333333335
381745,381745,5745,208,522.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,261.0
381751,381751,5745,269,48.03,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.601
381789,381789,5747,208,563.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,281.5
381793,381793,5747,269,51.71,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.723666666666667
381830,381830,5748,208,475.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,237.5
381836,381836,5748,269,62.5,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,2.083333333333333
